file,candidate_source,note_index,pitch,ioi_from_prev_ticks,ioi_from_prev_sec,velocity,duration_ticks,duration_sec,onset_tick,onset_sec,next_ioi_ticks,next_ioi_sec,pedal1,pedal1_sample_tick,pedal1_sample_time_sec,pedal2,pedal2_sample_tick,pedal2_sample_time_sec,pedal3,pedal3_sample_tick,pedal3_sample_time_sec,pedal4,pedal4_sample_tick,pedal4_sample_time_sec,relative_path,composer,title,folder
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,675,52,27,0.027,52,769,0.769,122395,122.395,622,0.622,51,122395.0,122.395,51,122550.5,122.5505,51,122706.0,122.706,51,122861.5,122.8615,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,676,69,622,0.622,67,782,0.782,123017,123.017,5,0.005,51,123017.0,123.017,51,123018.25,123.01825,51,123019.5,123.0195,51,123020.75,123.02075,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,677,72,5,0.005,68,774,0.774,123022,123.022,16,0.016,51,123022.0,123.022,51,123026.0,123.026,51,123030.0,123.03,51,123034.0,123.034,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,678,57,16,0.016,48,880,0.88,123038,123.038,685,0.685,51,123038.0,123.038,50,123209.25,123.20925,49,123380.5,123.3805,49,123551.75,123.55175,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,679,74,685,0.685,62,712,0.712,123723,123.723,2,0.002,49,123723.0,123.723,49,123723.5,123.7235,49,123724.0,123.724,49,123724.5,123.7245,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,680,70,2,0.002,63,1029,1.029,123725,123.725,11,0.011,49,123725.0,123.725,49,123727.75,123.72775,49,123730.5,123.7305,49,123733.25,123.73325,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,681,50,11,0.011,44,881,0.881,123736,123.736,690,0.69,49,123736.0,123.736,49,123908.5,123.9085,49,124081.0,124.081,49,124253.5,124.2535,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,682,55,690,0.69,55,1014,1.014,124426,124.426,4,0.004,49,124426.0,124.426,49,124427.0,124.427,49,124428.0,124.428,49,124429.0,124.429,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,683,76,4,0.004,58,695,0.695,124430,124.43,327,0.327,49,124430.0,124.43,49,124511.75,124.51175,49,124593.5,124.5935,52,124675.25,124.67525,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,684,72,327,0.327,54,127,0.127,124757,124.757,145,0.145,64,124757.0,124.757,65,124793.25,124.79325,66,124829.5,124.8295,66,124865.75,124.86575,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,685,70,145,0.145,72,214,0.214,124902,124.902,151,0.151,66,124902.0,124.902,65,124939.75,124.93975,63,124977.5,124.9775,62,125015.25,125.01525,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,686,77,151,0.151,66,1568,1.568,125053,125.053,7,0.007,61,125053.0,125.053,61,125054.75,125.05475,61,125056.5,125.0565,61,125058.25,125.05825,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,687,69,7,0.007,66,894,0.894,125060,125.06,311,0.311,61,125060.0,125.06,58,125137.75,125.13775,57,125215.5,125.2155,57,125293.25,125.29325,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,688,57,311,0.311,55,331,0.331,125371,125.371,300,0.3,56,125371.0,125.371,55,125446.0,125.446,55,125521.0,125.521,55,125596.0,125.596,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,689,74,300,0.3,73,914,0.914,125671,125.671,19,0.019,55,125671.0,125.671,55,125675.75,125.67575,55,125680.5,125.6805,55,125685.25,125.68525,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,690,55,19,0.019,47,386,0.386,125690,125.69,303,0.303,55,125690.0,125.69,55,125765.75,125.76575,56,125841.5,125.8415,56,125917.25,125.91725,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,691,53,303,0.303,51,370,0.37,125993,125.993,305,0.305,57,125993.0,125.993,58,126069.25,126.06925,60,126145.5,126.1455,60,126221.75,126.22175,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,692,67,305,0.305,73,238,0.238,126298,126.298,20,0.02,61,126298.0,126.298,62,126303.0,126.303,62,126308.0,126.308,62,126313.0,126.313,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,693,52,20,0.02,47,337,0.337,126318,126.318,308,0.308,62,126318.0,126.318,84,126395.0,126.395,127,126472.0,126.472,127,126549.0,126.549,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,694,81,308,0.308,63,584,0.584,126626,126.626,20,0.02,127,126626.0,126.626,127,126631.0,126.631,127,126636.0,126.636,127,126641.0,126.641,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,695,50,20,0.02,48,514,0.514,126646,126.646,324,0.324,127,126646.0,126.646,127,126727.0,126.727,127,126808.0,126.808,127,126889.0,126.889,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,696,79,324,0.324,68,415,0.415,126970,126.97,4,0.004,107,126970.0,126.97,107,126971.0,126.971,107,126972.0,126.972,102,126973.0,126.973,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,697,72,4,0.004,67,1142,1.142,126974,126.974,9,0.009,102,126974.0,126.974,102,126976.25,126.97625,102,126978.5,126.9785,102,126980.75,126.98075,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,698,52,9,0.009,50,402,0.402,126983,126.983,340,0.34,102,126983.0,126.983,86,127068.0,127.068,66,127153.0,127.153,52,127238.0,127.238,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,699,77,340,0.34,58,406,0.406,127323,127.323,13,0.013,50,127323.0,127.323,50,127326.25,127.32625,50,127329.5,127.3295,50,127332.75,127.33275,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,700,53,13,0.013,49,346,0.346,127336,127.336,342,0.342,50,127336.0,127.336,49,127421.5,127.4215,49,127507.0,127.507,49,127592.5,127.5925,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,701,76,342,0.342,65,482,0.482,127678,127.678,2,0.002,49,127678.0,127.678,49,127678.5,127.6785,49,127679.0,127.679,49,127679.5,127.6795,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,702,55,2,0.002,49,389,0.389,127680,127.68,328,0.328,49,127680.0,127.68,49,127762.0,127.762,49,127844.0,127.844,49,127926.0,127.926,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,703,74,328,0.328,63,415,0.415,128008,128.008,0,0.0,49,128008.0,128.008,49,128008.0,128.008,49,128008.0,128.008,49,128008.0,128.008,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,704,77,0,0.0,62,403,0.403,128008,128.008,22,0.022,49,128008.0,128.008,49,128013.5,128.0135,49,128019.0,128.019,49,128024.5,128.0245,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,705,57,22,0.022,46,417,0.417,128030,128.03,323,0.323,49,128030.0,128.03,49,128110.75,128.11075,49,128191.5,128.1915,49,128272.25,128.27225,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,706,76,323,0.323,71,598,0.598,128353,128.353,10,0.01,49,128353.0,128.353,49,128355.5,128.3555,49,128358.0,128.358,49,128360.5,128.3605,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,707,58,10,0.01,58,516,0.516,128363,128.363,7,0.007,49,128363.0,128.363,49,128364.75,128.36475,49,128366.5,128.3665,49,128368.25,128.36825,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,708,72,7,0.007,61,394,0.394,128370,128.37,345,0.345,49,128370.0,128.37,50,128456.25,128.45625,53,128542.5,128.5425,56,128628.75,128.62875,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,709,55,345,0.345,60,548,0.548,128715,128.715,0,0.0,60,128715.0,128.715,60,128715.0,128.715,60,128715.0,128.715,60,128715.0,128.715,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,710,74,0,0.0,71,544,0.544,128715,128.715,8,0.008,60,128715.0,128.715,61,128717.0,128.717,61,128719.0,128.719,61,128721.0,128.721,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,711,70,8,0.008,62,573,0.573,128723,128.723,418,0.418,61,128723.0,128.723,76,128827.5,128.8275,105,128932.0,128.932,113,129036.5,129.0365,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,712,72,418,0.418,71,3804,3.804,129141,129.141,6,0.006,101,129141.0,129.141,101,129142.5,129.1425,101,129144.0,129.144,101,129145.5,129.1455,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,713,48,6,0.006,55,4999,4.999,129147,129.147,3,0.003,101,129147.0,129.147,101,129147.75,129.14775,101,129148.5,129.1485,101,129149.25,129.14925,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,714,57,3,0.003,64,1295,1.295,129150,129.15,4,0.004,101,129150.0,129.15,98,129151.0,129.151,98,129152.0,129.152,98,129153.0,129.153,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,715,69,4,0.004,50,591,0.591,129154,129.154,467,0.467,98,129154.0,129.154,78,129270.75,129.27075,56,129387.5,129.3875,52,129504.25,129.50425,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,716,70,467,0.467,70,477,0.477,129621,129.621,7,0.007,52,129621.0,129.621,52,129622.75,129.62275,52,129624.5,129.6245,52,129626.25,129.62625,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,717,52,7,0.007,56,554,0.554,129628,129.628,389,0.389,52,129628.0,129.628,52,129725.25,129.72525,52,129822.5,129.8225,52,129919.75,129.91975,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,718,69,389,0.389,69,424,0.424,130017,130.017,3,0.003,52,130017.0,130.017,52,130017.75,130.01775,52,130018.5,130.0185,52,130019.25,130.01925,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,719,53,3,0.003,61,558,0.558,130020,130.02,363,0.363,52,130020.0,130.02,52,130110.75,130.11075,52,130201.5,130.2015,52,130292.25,130.29225,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,720,67,363,0.363,70,437,0.437,130383,130.383,5,0.005,52,130383.0,130.383,52,130384.25,130.38425,52,130385.5,130.3855,52,130386.75,130.38675,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,721,55,5,0.005,64,477,0.477,130388,130.388,328,0.328,52,130388.0,130.388,52,130470.0,130.47,52,130552.0,130.552,52,130634.0,130.634,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,722,65,328,0.328,65,479,0.479,130716,130.716,5,0.005,52,130716.0,130.716,52,130717.25,130.71725,52,130718.5,130.7185,52,130719.75,130.71975,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,723,57,5,0.005,62,491,0.491,130721,130.721,362,0.362,52,130721.0,130.721,52,130811.5,130.8115,52,130902.0,130.902,52,130992.5,130.9925,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,724,59,362,0.362,68,486,0.486,131083,131.083,6,0.006,52,131083.0,131.083,52,131084.5,131.0845,52,131086.0,131.086,52,131087.5,131.0875,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,725,67,6,0.006,59,520,0.52,131089,131.089,391,0.391,52,131089.0,131.089,52,131186.75,131.18675,52,131284.5,131.2845,52,131382.25,131.38225,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,726,60,391,0.391,63,588,0.588,131480,131.48,4,0.004,52,131480.0,131.48,52,131481.0,131.481,52,131482.0,131.482,52,131483.0,131.483,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,727,65,4,0.004,61,526,0.526,131484,131.484,431,0.431,52,131484.0,131.484,52,131591.75,131.59175,52,131699.5,131.6995,52,131807.25,131.80725,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,728,57,431,0.431,62,713,0.713,131915,131.915,21,0.021,52,131915.0,131.915,52,131920.25,131.92025,52,131925.5,131.9255,52,131930.75,131.93075,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,729,64,21,0.021,51,676,0.676,131936,131.936,551,0.551,52,131936.0,131.936,52,132073.75,132.07375,52,132211.5,132.2115,52,132349.25,132.34925,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,730,62,551,0.551,66,3171,3.171,132487,132.487,3,0.003,52,132487.0,132.487,52,132487.75,132.48775,52,132488.5,132.4885,52,132489.25,132.48925,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,731,59,3,0.003,60,3747,3.747,132490,132.49,626,0.626,52,132490.0,132.49,52,132646.5,132.6465,52,132803.0,132.803,51,132959.5,132.9595,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,732,67,626,0.626,56,264,0.264,133116,133.116,220,0.22,51,133116.0,133.116,51,133171.0,133.171,51,133226.0,133.226,51,133281.0,133.281,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,733,69,220,0.22,63,254,0.254,133336,133.336,198,0.198,51,133336.0,133.336,51,133385.5,133.3855,51,133435.0,133.435,51,133484.5,133.4845,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,734,71,198,0.198,65,428,0.428,133534,133.534,383,0.383,51,133534.0,133.534,50,133629.75,133.62975,50,133725.5,133.7255,49,133821.25,133.82125,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,735,72,383,0.383,67,424,0.424,133917,133.917,380,0.38,48,133917.0,133.917,47,134012.0,134.012,46,134107.0,134.107,45,134202.0,134.202,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
C:\Users\eagle\MARG_research\third_party\PianistTransformer\data\midis\asap-dataset-master\Bach\Fugue\bwv_846\Shi05M.mid,asap_metadata_performance,736,74,380,0.38,69,439,0.439,134297,134.297,376,0.376,44,134297.0,134.297,43,134391.0,134.391,43,134485.0,134.485,43,134579.0,134.579,Bach/Fugue/bwv_846/Shi05M.mid,Bach,Fugue_bwv_846,Bach/Fugue/bwv_846
